rel_type,child_part_num,parent_part_num
P,970x026pr0151,970x026
P,970x026pr0197,970x026
P,970x026pr0206,970x026
P,970x026pr0237,970x026
P,970x026pr0239,970x026
P,970x026pr0308,970x026
P,970x026pr0796,970x026
P,970x026pr0311,970x026
P,970x026pr0309,970x026
P,970x323pr0373,970x323
P,3626cpr0724,3626c
P,970x005pr1163,970x005
P,970x194pr1186,970x194
P,3960pr9999,3960
P,3626cpr0702,3626c
P,31110pr0047,31110
P,31110pr0050,31110
P,31110pr0068,31110
P,31110pr0051,31110
P,31110pr0044,31110
P,31110pr0065,31110
P,3664pr0010,3664
P,3437pr0002,3437
P,3437pr0022,3437
P,3437pr0086,3437
P,3437pr0028,3437
P,3437pr0020,3437
P,3437pr0026,3437
P,3437pr0030,3437
P,3437pr0035,3437
P,3437pr0049,3437
P,3437pr0044,3437
P,3437pr0062,3437
P,76371pr0101,76371
P,76371pr0121,76371
P,4066pr0064,4066
P,76371pr0031,76371
P,76371pr0102,76371
P,76371pr0114,76371
P,4066pr0002,4066
P,4066pr0003,4066
P,31110pr0048,31110
P,11344pr0004,11344
P,11344pr0003,11344
P,3011pr0001,3011
P,11197pr0003,11197
P,47408pr0002,47408
P,6309pr0058,6309
P,6309pr0059,6309
P,6309pr0060,6309
P,14222pr0005,14222
P,14222pr9997,14222
P,31110pr0046,31110
P,6474pr9997,6474
P,2302pr0010,2302
P,2302pr0003,2302
P,2302pr9999,2302
P,31213pr0024,31213
P,31213pr0003,31213
P,31213pr0025,31213
P,31213pr0031,31213
P,31213pr0022,31213
P,31213pr0021,31213
P,4198pr0013,4198
P,4198pr0016,4198
P,4198pr0015,4198
P,98224pr0002,98224
P,98220pat0009,98220
P,98220pat0001,98220
P,98220pat0003,98220
P,98225pr0002,98225
P,47423pr0008,47423
P,11345pr0001,11345
P,4066pr0280,4066
P,4066pr0278,4066
P,51704pr0006,51704
P,31213pr0028,31213
P,31213pr0023,31213
P,31213pr0019,31213
P,31213pr0016,31213
P,31213pr0027,31213
P,98220pat0007,98220
P,98220pat0002,98220
P,98220pat0008,98220
P,51704pr9997,51704
P,31110pr0151,31110
P,98225pr0001,98225
P,41970pr0009,41970
P,41970pr0008,41970
P,41970pr0010,41970
P,31110pr0049,31110
P,31110pr0074,31110
P,31110pr0073,31110
P,31110pr0089,31110
P,31110pr0088,31110
P,31110pr0155,31110
P,31110pr0087,31110
P,31110pr0086,31110
P,31110pr0085,31110
P,31110pr0084,31110
P,31110pr0083,31110
P,31110pr0082,31110
P,31110pr0157,31110
P,31110pr0081,31110
P,31110pr0080,31110
P,31110pr0153,31110
P,31110pr0097,31110
P,31110pr0096,31110
P,31110pr0066,31110
P,31110pr0058,31110
P,31110pr0057,31110
P,31110pr0056,31110
P,31110pr0054,31110
P,31110pr0053,31110
P,31110pr0060,31110
P,31110pr0095,31110
P,31110pr0154,31110
P,31110pr0148,31110
P,76371pr0108,76371
P,3437pr0034,3437
P,3626cpr9948,3626c
P,3626cpr0023,3626c
P,31110pr0052,31110
P,31110pr0078,31110
P,31110pr0149,31110
P,4066pr0035,4066
P,76371pr0115,76371
P,76371pr0103,76371
P,3437pr0060,3437
P,3437pr9992,3437
P,3664pr0008,3664
P,41250pr0003,41250
P,41250pr0002,41250
P,3437pr0005,3437
P,31110pr0067,31110
P,31110pr0063,31110
P,31110pr0062,31110
P,31110pr0061,31110
P,31110pr0094,31110
P,31110pr0150,31110
P,31110pr0076,31110
P,76371pr0117,76371
P,3626cpr9943,3626c
P,3626cpr9969,3626c
P,31110pr0064,31110
P,3664pr9998,3664
P,2291pr0005,2291
P,31110pr0079,31110
P,6474pr0014,6474
P,26603pr0037,26603
P,3626cpr0019,3626c
P,31110pr0093,31110
P,31110pr0090,31110
P,31110pr0118,31110
P,31110pr0147,31110
P,31110pr0077,31110
P,6474pr0009,6474
P,76371pr0106,76371
P,76371pr0113,76371
P,76371pr0116,76371
P,3437pr0021,3437
P,76371pr0007,76371
P,11408c01pr0001,11408c01
P,11408c01pr0015,11408c01
P,11408c01pr0030,11408c01
P,11408c01pr0107,11408c01
P,11408c01pr0007,11408c01
P,3622pr0043,3622
B,upn0326a,upn0326
B,upn0326b,upn0326
P,31111pr9982,31111
P,970c00pr1525,970c00
P,973c01h03pr4324,973c01h03
P,3626cpr2785,3626c
P,26292pr0002,26292
P,970c00pr1629,970c00
P,973pr4554c01,973c00
P,3626cpr2788,3626c
P,3626cpr2789,3626c
T,973c28h27,973c00
P,973c01h03pr0002,973c01h03
P,3008apr0001,3008a
P,3678bpr0075,3678b
P,3005pr0004,3005
P,973c01h03pr0001,973c01h03
P,3626cpr2772,3626c
P,3626cpr2811,3626c
P,970c00pr1643,970c00
P,973c28h01pr0056,973c28h01
P,3626cpr2760,3626c
P,2157pr0001,2157
P,18895pr0007,18895
R,52919pr0001,53308
A,dupupn0006c02,dupupn0006c01
R,54071pr0001,54070
P,54862pr0001,54862
P,3004pr0033,3004
P,3004pr0012,3004
P,87079pr0184,87079
P,47753pr0005,47753
P,3037pr0006,3037
A,973c28h01pr0204,973c28h01pr2825
P,98138pr0100,98138
P,4162pr0049,4162
P,44375bpr0999,44375b
R,11429pr0001,13206pr0002
P,93587pr0018,93587
P,3069bpr0218,3069b
P,3626cpr2680,3626c
P,3626cpr2683,3626c
P,4864bpr0004,4864b
P,87079pr0220,87079
P,3009apr0041,3009a
P,95327pr0002,95327
P,24309pr0002,24309
R,47541,47540
P,25128c01pr0002,25128c01
P,25128c01pr0001,25128c01
T,25128c02,25128
T,25128c01,25128
P,3626cpr2758,3626c
P,970c00pr1670,970c00
P,65474pr0004,65474
P,3626cpr2786,3626c
P,973c28h01pr3937,973c28h01
A,98115,98107
P,973c28h01pr0152,973c28h01
P,973c28h01pr2500,973c28h01
P,973c28h01pr0083,973c28h01
P,973c28h01pr2616,973c28h01
P,87079pr0024,87079
P,3626cpr2755,3626c
P,970c00pr1601,970c00
B,787,787c01
P,3626cpr2762,3626c
P,14769pr1124,14769
P,31330pr0001,31330
P,4197pr0006,4197
P,65474pr0005,65474
A,2029pr0002,2029pr0001
A,dupupn0078c01,dupupn0078c02
P,4247pr0001,4247
P,4066pr0084,4066
P,6394pr0001,6394
P,42545pr0001,42545
P,31441pr0001,31441
P,32896pr0001,32896
P,99771pr0001,99771
P,31111pr9977,31111
P,65196pr0005,65196
P,970c00pr1598,970c00
T,973c28h03,973c00
T,973c01h03,973c00
P,75084pr0004,75084
M,28567,2866
P,88930pr0002,88930
P,6177bpr0006,6177b
P,26603pr0038,26603
P,59349pr0002,59349
P,45677pr9999,45677
P,22385pr0090,22385
P,970c00pr9921,970c00
P,14769pr1116,14769
P,4162pr0066,4162
P,87079pr0175,87079
P,14769pr1110,14769
P,970c00pr1609,970c00
P,973pr4522c01,973c00
T,973c01h27,973c00
T,973c01h19,973c00
P,3626cpr2793,3626c
P,3626cpr2792,3626c
P,973c01h19pr5333,973c01h19
P,31110pr0055,31110
P,3437pr0029,3437
P,3437pr0106,3437
P,3664pr0012,3664
P,6309pr0005,6309
P,4066pr0279,4066
P,11408c01pr0004,11408c01
P,11408c01pr0010,11408c01
P,11408c01pr0013,11408c01
P,11408c01pr0109,11408c01
P,11408c01pr0016,11408c01
P,86500pr0005,86500
B,upn0326c,upn0326
A,24104c02,24104c01
P,3626cpr2770,3626c
P,3626cpr2773,3626c
P,3626cpr2825,3626c
P,973c01h19pr4555,973c01h19
P,973c01h19pr4268,973c01h19
P,3009apr0001,3009a
P,3005pr0017,3005
P,970c00pr1623,970c00
P,3626cpr2776,3626c
P,973pr4536c01,973c00
P,19729pr0026,19729
P,52919pr0001,52919
P,53491pr0001,53491
R,71402,31063
P,60581pr0020,60581
P,973pr4519c01,973c00
R,11429pr0001,13206pr0003
P,3960pr0043,3960
P,15429pr0008,15429
A,3149ec01,3149ac01
A,24166pat0002,24166pat0001
A,98114,98107
B,787,787c03
P,19729pr0028,19729
P,4066pr0085,4066
P,42545pr0002,42545
P,31110pr0045,31110
P,99771pr0003,99771
P,970c00pr1193,970c00
P,18987pr0002,18987
P,3626cpr9897,3626c
P,3626cpr9896,3626c
P,22385pr0093,22385
P,22385pr0103,22385
P,14769pr1117,14769
P,4162pr0067,4162
P,3069bpr0250,3069b
P,3626cpr2804,3626c
P,3437pr0100,3437
P,3664pr0011,3664
P,3664pr0013,3664
P,3664pr0014,3664
P,3664pr9999,3664
P,3664pr9997,3664
P,31110pr0156,31110
P,3664pr0009,3664
P,15793pr0001,15793
P,31453pr0001,31453
P,6309pr0001,6309
P,6309pr0017,6309
P,6309pr0021,6309
P,6309pr0027,6309
P,6309pr0029,6309
P,14222pr0014,14222
P,4066pr0097,4066
P,4066pr0086,4066
P,4066pr0087,4066
P,4066pr0094,4066
P,4066pr0277,4066
P,4066pr0263,4066
P,4066pr0261,4066
P,4066pr0262,4066
P,76371pr0018,76371
P,76371pr0006,76371
P,76371pr0010,76371
P,6309pr0108,6309
P,6309pr0004,6309
P,6309pr0006,6309
P,6309pr0014,6309
P,6309pr0026,6309
P,6309pr0052,6309
P,6309pr0053,6309
P,6309pr0121,6309
P,6309pr0123,6309
P,11408c01pr0003,11408c01
P,11408c01pr0017,11408c01
P,11408c01pr0105,11408c01
P,3960pr0033,3960
B,upn0326d,upn0326
P,3009apr0002,3009a
P,3626cpr2771,3626c
P,973pr4538c01,973c00
P,6636pr0004,6636
B,787,787c02
P,4247pr0002,4247
P,42545pr0003,42545
P,99771pr0002,99771
P,3664pr9992,3664
M,dupupn0013c02pr0001a,dupupn0013c02pr0001
P,3626cpr9895,3626c
P,22385pr0094,22385
P,22385pr0101,22385
P,87079pr0176,87079
P,973pr4571c01,973c00
P,3626cpr2850,3626c
T,973c02h02,973c00
P,973c28h01pr0122,973c28h01
P,973pr4636c01,973c00
P,3626cpr2821,3626c
P,3626cpr2797,3626c
P,973pr4598c01,973c00
P,98130pr0008,98130
P,3623pr0026,3623
P,970c00pr1634,970c00
P,24246pr0002,24246
P,2437pr0005,2437
P,970c00pr9920,970c00
P,57895pr0016,57895
P,14769pr1118,14769
P,970c00pr1651,970c00
P,973pr4599c01,973c00
P,3069bpr0247,3069b
P,3961pr0001,3961
P,3062bpr0019,3062b
P,970c00pr1619,970c00
P,3626cpr2790,3626c
P,973pr4560c01,973c00
P,3626cpr2767,3626c
P,3626cpr2794,3626c
P,3626cpr2791,3626c
P,3626cpr2780,3626c
P,98138pr0108,98138
P,776pr0004,776
P,973pr4533c01,973c00
P,15875c01pr0164,15875
P,15875c01pr0167,15875
P,26603pr0018,26603
P,24593pr0006,24593
P,15627pr0017,15627
P,16530c01pr0103,16530
P,87079pr0178,87079
P,87079pr0038,87079
P,87079pr0181,87079
P,87079pr0183,87079
P,970c00pr1604,970c00
P,970c00pr1606,970c00
P,970c00pr1612,970c00
P,14769pr1120,14769
P,93604pr0003,93604
P,3626cpr2861,3626c
P,970c00pr1624,970c00
P,3626cpr2863,3626c
P,973pr4545c01,973c00
P,3626cpr2783,3626c
P,3626cpr2778,3626c
P,3626cpr2751,3626c
P,3626cpr2787,3626c
P,3626cpr2822,3626c
P,3626cpr2809,3626c
P,776pr0005,776
P,3626cpr2891,3626c
P,3068bpr0388,3068b
P,3068bpr0394,3068b
P,14769pr1114,14769
P,37829pr0003,37829
P,3004pr0047,3004
P,3622pr0047,3622
P,16925c01pr0140,16925
P,3004pr0045,3004
P,3245cpr0156,3245c
P,98165pr0013,98165
P,98072pr0007,98072
P,3626cpr2775,3626c
P,15793pr0002,15793
P,41250pr0001,41250
P,6309pr0106,6309
P,6309pr0112,6309
P,6309pr0109,6309
P,6309pr0003,6309
P,6309pr0007,6309
P,6309pr0009,6309
P,6309pr0013,6309
P,6309pr0015,6309
P,6309pr0019,6309
P,6309pr0023,6309
P,6309pr0025,6309
P,6309pr0031,6309
P,6309pr0033,6309
P,6309pr0035,6309
P,6309pr0037,6309
P,6309pr0039,6309
P,6309pr0041,6309
P,6309pr0043,6309
P,6309pr0045,6309
P,6309pr0047,6309
P,6309pr0049,6309
P,6309pr0051,6309
P,31213pr0026,31213
P,6474pr9998,6474
P,4066pr0083,4066
P,4066pr0271,4066
P,4066pr0096,4066
P,4066pr0089,4066
P,4066pr0099,4066
P,76371pr0004,76371
P,4066pr0272,4066
P,4066pr0093,4066
P,76371pr0008,76371
P,76371pr0011,76371
P,76371pr0005,76371
P,76371pr0009,76371
P,6309pr0125,6309
P,6309pr0105,6309
P,6309pr0111,6309
P,6309pr0115,6309
P,6309pr0002,6309
P,6309pr0008,6309
P,6309pr0010,6309
P,6309pr0012,6309
P,6309pr0016,6309
P,6309pr0018,6309
P,6309pr0020,6309
P,6309pr0022,6309
P,6309pr0024,6309
P,6309pr0028,6309
P,6309pr0030,6309
P,6309pr0032,6309
P,6309pr0034,6309
P,6309pr0036,6309
P,6309pr0038,6309
P,6309pr0040,6309
P,6309pr0042,6309
P,6309pr0044,6309
P,6309pr0046,6309
P,6309pr0048,6309
P,6309pr0050,6309
P,6309pr0054,6309
P,6309pr0056,6309
P,6309pr0057,6309
P,6309pr0055,6309
P,6309pr0124,6309
P,6309pr0120,6309
P,6309pr0103,6309
P,6309pr0113,6309
P,6309pr0117,6309
P,6309pr0119,6309
P,6309pr0102,6309
P,6309pr0100,6309
P,6309pr0101,6309
P,6309pr0110,6309
P,6309pr0122,6309
P,6309pr0114,6309
P,6309pr0104,6309
P,6309pr0107,6309
P,6309pr0116,6309
P,6309pr0126,6309
P,31111pr9986,31111
P,31110pr0091,31110
P,31110pr0146,31110
P,76371pr0107,76371
P,31110pr9993,31110
P,31110pr0025,31110
R,45493,clikupn0001pr0004
P,3011pr0005,3011
P,11344pr0008,11344
P,47408pr0001,47408
P,17178c01pr0001,17178
P,2032pr0001,2032
P,2302pr0014,2302
P,3011pr1014,3011
P,31110pr0040,31110
P,31213pr9994,31213
P,3664pr0001,3664
P,3664pr0006,3664
P,42025pr9999,42025
P,6309pr0118,6309
P,51547pr0011,51547
P,51704pr9998,51704
P,31213pr0029,31213
P,98224pr0003,98224
P,4886pr0001,4886
P,6474pr9984,6474
P,23233pr0001,23233
R,45493,clikupn0001pr0013
A,39367pat0001,39367pat0002
P,25269pr0009,25269
P,19729pr0027,19729
M,65571,14682
P,6474pr9995,6474
P,3626cpr9820,3626c
P,3626cpr9819,3626c
P,3626cpr9818,3626c
P,11408c01pr0008,11408c01
P,11408c01pr0012,11408c01
M,1122M,1122L
R,24101c01,24104c01
P,3626cpr9898,3626c
P,3245cpr0150,3245c
B,787,787c04
P,4247pr0003,4247
P,42545pr0004,42545
P,99771pr0004,99771
P,dupupn0086pr0001,dupupn0086
P,22385pr0099,22385
P,973pr4579c01,973c00
P,973pr4584c01,973c00
P,970c00pr1669,970c00
P,3070bpr0200,3070b
P,87079pr0185,87079
P,3069bpr0249,3069b
P,3626cpr2765,3626c
P,3626cpr2805,3626c
P,16925c01pr0139,16925
P,87544pr0004,87544
P,970c00pr1603,970c00
P,970c00pr1676,970c00
P,25269pr0010,25269
P,25269pr0011,25269
P,3626cpr3132,3626c
P,973pr5053c01,973c00
P,3626cpr3183,3626c
P,14769pr1123,14769
P,93604pr0004,93604
P,973pr4514c01,973c00
P,3010pr0061,3010
P,3622pr0044,3622
P,3245cpr0158,3245c
P,3245cpr0157,3245c
P,28192pr0002,28192
P,39268pr0001,39268
R,45493,clikupn0001pr0009
P,2528pr0011,2528
P,11408c01pr0009,11408c01
M,1132M,1132L
R,24101c02,24104c02
A,24101c01,24101c02
B,787,787c05
R,dupupn0086pr0001,2204pr0001
R,dupupn0086pr0001,2332
R,dupupn0086pr0001,29307
P,22385pr0100,22385
P,22385pr0102,22385
P,3024pr0015,3024
P,88930pr0016,88930
P,49098pr0001,49098
P,98138pr0102,98138
P,3626cpr2795,3626c
P,776pr0006,776
P,11602pr0007,11602
P,973c28h01pr0063,973c28h01
P,970c00pr1613,970c00
P,970c00pr1610,970c00
P,973c28h01pr0188,973c28h01
P,973c28h01pr0097,973c28h01
P,3622pr0050,3622
P,32474pr1017,32474
P,3245cpr0159,3245c
P,3010pr0063,3010
P,98071pr0007,98071
P,39268pr0002,39268
P,15427pr0237,15427
P,2447pr0015,2447
P,90370pr0007,90370
P,2447pr0001,2447
P,87587pr0003,87587
R,45493,clikupn0001pr0010
P,776pr0014,776
R,63777,63776
P,3622pr0053,3622
P,11818pr0187,11818
P,11938pr0001,11938
P,19729pr0029,19729
P,973pr4645c01,973c00
P,87079pr0216,87079
R,969,968
P,3960pr0032,3960
P,17485pr0005,17485
P,3062bpr0020,3062b
P,30370pr0246,30370
P,6179pr0028,6179
P,6179pr0025,6179
P,30370pr0210,30370
P,6179pr0027,6179
P,30372pr0005,30372
P,30370pr0251,30370
P,6179pr0026,6179
P,6179pr0024,6179
P,42861pr0003,42861
R,4131,4130
R,3195,3194
P,973c01h01pr1440,973c01h01
P,3626cpr9923,3626c
R,16558,16412
R,26019,26016
P,3626cpr9951,3626c
P,3626cpr0028,3626c
R,71493,71492
P,22385pr9984,22385
P,22385pr9982,22385
P,47753pr0007,47753
P,3626cpr0854,3626c
P,3010apr0002,3010a
P,3626cpr0710,3626c
P,22385pr9981,22385
P,22385pr9980,22385
P,22385pr9979,22385
P,22385pr9978,22385
P,22385pr9977,22385
P,22385pr9976,22385
P,39739pr0003,39739
P,11408c01pr0100,11408c01
M,1142M,1142L
P,41879pr0008,41879a
R,dupupn0086pr0001,11345
P,3024pr0016,3024
P,19729pr0022,19729
P,3068bpr0387,3068b
P,87079pr0179,87079
P,10063pr0001,10063
P,11818pr0175,11818
P,3626cpr2754,3626c
P,970c00pr1600,970c00
P,970c00pr1608,970c00
P,3623pr0028,3623
P,3010pr0062,3010
P,3660pr0008,3660
P,39268pr0003,39268
P,3626cpr2764,3626c
P,15429pr0014,15429
P,10061pr0001,10061
R,10154pr0002,29780
P,3003pr0125,3003
P,973c28h01pr1163,973c28h01
P,973c28h01pr1173,973c28h01
P,36036pr0014,36036
P,30370pr0248,30370
P,3626cpr9927,3626c
P,22385pr9983,22385
P,86500pr0004,86500
P,4490pr0027,4490
P,3008pr0010,3008
P,3010pr9998,3010
P,3004pr0048,3004
P,3626bpr9997,3626b
P,11408c01pr0102,11408c01
P,11408c01pr0103,11408c01
P,3626cpr1959,3626c
R,dupupn0086pr0001,18857
P,3626cpr2784,3626c
P,970c00pr1627,970c00
P,3626cpr2781,3626c
P,22385pr0106,22385
P,24593pr0007,24593
P,3626cpr2855,3626c
P,3626cpr2857,3626c
P,17485pr0004,17485
M,65571,40620
P,4740pr0013,4740
P,3660pr0009,3660
P,11477pr0008,11477
P,3626cpr2782,3626c
P,776pr0010,776
B,3814,11938pr0001
R,36,715
P,4744pr0030,4744
P,3010pr9994,3010
P,3010pr9993,3010
P,14769pr0003,14769
P,14769pr1107,14769
P,22385pr1004,22385
P,24789pr0001,24181
R,10063pr0001,10061pr0001
P,11408c01pr0111,11408c01
R,dupupn0086pr0001,27396
P,30350bpr0009,30350b
P,3070bpr0190,3070b
R,10124pr0011,10154pr0011
P,3622pr0049,3622
P,3245cpr0152,3245c
P,63864pr0022,63864
R,36,715a
P,3010pr9995,3010
P,22385pr0017,22385
P,4162pr0999,4162
R,dupupn0086pr0001,4253
P,19729pr0024,19729
P,3245cpr0163,3245c
P,60481pr0001,60481
P,16925c01pr0153,16925
P,6636pr0022,6636
R,36,35
P,3010pr9999,3010
R,759532,759528c02
P,973c26h01pr0104,973c26h01
P,4197pr9998,4197
R,759533,759528c01
P,14222pr9996,14222
P,3437pr0114,3437
P,31324pr0001,31324
A,33291,24866
P,98225pr0004,98225
P,973c26h01pr0396,973c26h01
P,35114pr0001,35114
R,dupupn0086pr0001,61649
P,970x026pr0475,970x026
P,51260pr0001,51260
P,973c02h02pr7005,973c02h02
P,973c02h02pr1958,973c02h02
P,973c02h02pr3507,973c02h02
P,dupupn0008pr0007,dupupn0008
P,973c02h02pr3614,973c02h02
P,973c02h02pr1462,973c02h02
A,973c02h02pr4041,973c02h02pr1462
P,970x026pr1211,970x026
P,4162pr0057,4162
M,62360,35299
P,970d01pr1290,970d00
P,970x308pr1374,970x308
P,970x001pr1224,970x001
P,973c12h12pr0294,973c12h12
P,3626cpr0502,3626c
T,40925pat0001,40925
P,970x026pr1272,970x026
P,90398pr0001,90398
P,90398pr0002,90398
P,98456pr0001,98456
P,98456pr0002,98456
P,16925c01pr0152,16925
B,26280,26288
P,85984pr0014,85984
P,35787pr0005,35787
P,29050pr0007,29050
A,3899,38014
P,3003pr0140,3003
P,3068bpr9990,3068b
P,98456pr0003,98456
P,98456pr0004,98456
P,973c03h03pr1234,973c03h03
A,973c26h01pr0104,973c26h01pr0105
P,28424pr0003,28424
P,51261pr0002,51261
B,4419,4419c01
B,4419,4419c02
P,47444c01pr0001,47444c01
P,52918pr0001,52918
R,clikupn0144,clikupn0145
R,44680,44331
P,31452pr0001,31452
P,973c03h03pr3890,973c03h03
P,3664pr9994,3664
P,973c03h12pr3849,973c03h12
P,973c27h01pr3771,973c27h01
P,973c03h03pr3095,973c03h03
P,970x005pr0729,970x005
P,970x026pr1288,970x026
P,973c01h01pr3793,973c01h01
P,973c01h01pr3833,973c01h01
P,973c14h12pr3834,973c14h12
P,973pr3835c44,973c12h12
P,973c27h01pr3808,973c27h01
P,973c27h01pr3798,973c27h01
P,31213pr0009,31213
P,3664pr9993,3664
P,28424pr0001,28424
R,31067pr0001,31072
R,31067pr0001,31072pr0001
P,31067pr0001,31067
P,31072pr0001,31072
R,2222,4662
P,4066pr0070,4066
P,4198pr9988,4198
P,6361pr0001,6361
R,2200,2199
P,47423pr0009,47423
P,47423pr0010,47423
R,6870,6859
P,30144pr0001,30144
A,2275pr0001,2275c01pr0003
P,45677pr0006,45677
P,4197pr0003,4197
P,35477pr0001,35477
R,2159,dupupn0054
P,60581pr9996,60581
A,1314c05pr0001,1314c02pr0001
P,4197pr0004,4197
P,4066pr0071,4066
P,970c00pr9958,970c00
A,973c26h01pr0396,973c26h01pr0105
P,3626cpr9947,3626c
P,93557pr0002,93557
P,970c00pr9957,970c00
P,3626cpr9946,3626c
P,3626cpr9945,3626c
P,970c00pr9956,970c00
P,4066pr0068,4066
P,4066pr0069,4066
P,973pr9892c01,973c00
P,3626cpr9944,3626c
P,98130pr0004,98130
R,29632pr0012,29630pr0012
P,98130pr0005,98130
R,29630pr0013,29632pr0013
P,24496pr0010,24496
P,3245cpr0164,3245c
P,970c00pr9955,970c00
P,973pr9890c00,973c00
T,40925pat0002,40925
P,3068bpr0389,3068b
P,4197pr0005,4197
R,33271,6953
P,970x199pr1387,970x199
R,2104,2102
R,dupupn0062c01,2103c01
R,dupupn0062c02,2103c01
R,dupupn0062c03,2103c01
R,dupupn0062c04,2103c01
R,dupupn0062c05,2103c01
R,dupupn0062c06,2103c01
P,3070bpr9999,3070b
P,60601pr0005,60601
P,98130pr0006,98130
P,14769pr1111,14769
P,3068bpr0376,3068b
P,973c02h02pr4041,973c02h02
P,973c27h01pr3403,973c27h01
P,973c22h01pr3795,973c22h01
P,970x135pr1132,970x135
P,973c24h03pr3640,973c24h03
R,37195,56145
P,970c00pr1252,970c00
P,973c12h12pr3778,973c12h12
A,3087c,3087ac01
A,3087c,3087bc01
A,3087c,3087cc01
P,98130pr0007,98130
M,30394,21709
P,3068bpr0404,3068b
P,973c03h03pr4008,973c03h03
R,34987,36548
R,34987,38871
P,3068bpr0092,3068b
P,3004pr9998,3004
P,3626cpr9942,3626c
P,3626cpr9941,3626c
P,973c02h02pr3843,973c02h02
P,970c00pr9954,970c00
P,3626cpr9940,3626c
P,973c02h02pr4707,973c02h02
P,970c00pr9953,970c00
P,3626cpr9939,3626c
P,970c00pr9952,970c00
P,3626cpr9938,3626c
P,970c00pr9951,970c00
P,973pr9885c01,973c00
P,970c00pr9950,970c00
P,3626cpr9937,3626c
P,970c00pr9949,970c00
P,973c14h14pr3658,973c14h14
P,973c26h01pr0391,973c26h01
P,973c31h01pr0008,973c31h01
P,973c27h01pr0001,973c27h01
P,973c01h01pr0031,973c01h01
P,3622pr0020,3622
P,3626cpr1848,3626c
P,973c03h03pr3965,973c03h03
P,973c10h12pr3964,973c10h12
P,973pr3866c09,973c27h27
P,76371pr0012,4066
P,76371pr0012,76371
P,87079pr9999,87079
P,76371pr0013,76371
P,76371pr0013,4066
P,970x026pr0471,970x026
P,970x026pr0497,970x026
P,970x026pr0499,970x026
P,970x026pr0587,970x026
P,970x026pr0588,970x026
P,970x026pr0631,970x026
P,3626cpr9936,3626c
P,970c00pr9948,970c00
P,3626cpr9935,3626c
A,973c02h02pr3843,973c02h02pr1462
P,970c00pr9947,970c00
P,970c00pr9987,970c00
P,973c28h01pr0018,973c28h01
P,973c03h01pr0022,973c03h01
P,970x026pr0679,970x026
P,970x026pr0683,970x026
P,970x026pr0795,970x026
P,970x026pr0805,970x026
P,970x026pr0813,970x026
P,970x026pr0814,970x026
P,970x026pr0823,970x026
P,970x026pr0866,970x026
P,970x026pr0945,970x026
P,970x026pr0946,970x026
P,970x026pr0986,970x026
P,970x026pr0969,970x026
P,973c28h01pr2970,973c28h01
P,973c22h12pr9970,973c22h12
P,970x026pr1020,970x026
P,970x026pr1021,970x026
P,11408c01pr0115,11408c01
P,970x026pr1168,970x026
P,970x026pr1128,970x026
P,970x026pr1196,970x026
P,970x026pr1218,970x026
P,970x026pr1281,970x026
P,970x026pr1412,970x026
P,970x026pr1398,970x026
P,970x026pr1476,970x026
P,970x023pr0003,970x023
P,970x023pr0004,970x023
P,970x023pr0011,970x023
P,970x023pr0296,970x023
P,970x023pr0410,970x023
P,970x023pr0752,970x023
P,970x023pr0968,970x023
P,970x023pr1140,970x023
P,970x023pr1253,970x023
P,970x023pr1311,970x023
P,970x023pr1433,970x023
P,970x023pr1460,970x023
P,970x023pr9973,970x023
P,970x028pr1141,970x028
P,970x192pr0205,970x192
P,970x192pr0484,970x192
P,970x192pr0577,970x192
P,970x192pr0900,970x192
P,970x192pr0629,970x192
P,970x192pr0700,970x192
P,970x192pr0686,970x192
P,970x192pr0701,970x192
P,970x192pr0730,970x192
P,970x192pr0753,970x192
P,970x192pr0812,970x192
P,970x192pr0851,970x192
P,970x192pr0890,970x192
P,970x297pr0708,970x297
P,970x297pr0933,970x297
P,970x297pr0935,970x297
P,970x297pr1413,970x297
P,970x297pr1415,970x297
P,970x297pr0934,970x297
P,970x297pr1414,970x297
P,970x297pr1410,970x297
P,776pr0007,776
P,970x037pr1434,970x037
P,776pr0009,776
P,973c08h08pr0191,973c08h08
P,970x191pr1382,970x191
P,970x191pr0940,970x191
P,970x191pr1142,970x191
P,970x321pr1115,970x321
P,970x321pr1254,970x321
P,970x138pr0512,970x138
P,970x330pr0534,970x330
T,40925pat0003,40925
T,40925pat0005,40925
P,28424pr0002,28424
P,776pr0011,776
P,3004pr9999,3004
P,33492pr0001,33492
P,973c28h01pr1175,973c28h01
P,26490c01pr0005,26490
P,973c28h01pr0106,973c28h01
P,970x268pr0852,970x268
P,973c28h01pr0138,973c28h01
P,970x138pr0361,970x138
P,970x330pr0450,970x330
T,40925pat0004,40925
P,98138pr0101,98138
P,3622pr0014,3622
P,3622pr0046,3622
P,30378pr0003,30378
P,3626cpr2763,3626c
P,45677pr0010,45677
P,3626cpr2800,3626c
P,60581pr0019,60581
P,22385pr1002,22385
P,87079pr0148,87079
P,973c28h01pr1076,973c28h01
P,4162pr0129,4162
P,973c28h27pr5097,973c28h27
P,3626cpr1904,3626c
M,33464pr0001,24581pr0001
P,3626cpr9892,3626c
P,3626cpr9889,3626c
P,88646pr9999,88646
P,43693pr0001,43693
P,973c28h22pr9759,973c28h22
P,973c27h27pr9995,973c27h27
P,3626cpr2908,3626c
P,970c00pr1740,970c00
